Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,62 - 15046157949 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,17.8
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,62 - 15046157947 - Cu 800/0.40 CPFUT MB - FREN01 c73:M1-400 FREN01 c73:M601-750 200DEAD 50DEAD,CR-01-01-01-01 | Cable Recovery of all sizes,17.8
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,63 - 15046182862 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,65.9
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,64 - 15046182656 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,51.4
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,65 - 15051030352 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,95.2
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,66 - 13000938037 - Cu 800/0.40 CPFUT MB - FREN01 c73:M1-400 FREN01 c73:M601-750 200DEAD 50DEAD,CR-01-01-01-01 | Cable Recovery of all sizes,12.6
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,67 - 15007796036 - Cu 1200/0.64 CPEIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,99.6
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,68 - 13000921171 - Cu 400/0.40 CPFUT MB - FREN01 c73:M1-400,CR-01-01-01-01 | Cable Recovery of all sizes,24.5
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,69 - 13000938424 - Cu 800/0.40 CPFUT MB - FREN01 c73:M1-400 FREN01 c73:M601-750 200DEAD 50DEAD,CR-01-01-01-01 | Cable Recovery of all sizes,33.8
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,70 - 15051441894 - Cu 400/0.40 CPFUT MB - FREN01 c73:M1-400,CR-01-01-01-01 | Cable Recovery of all sizes,50.2
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,71 - 13000921193 - Cu 400/0.40 CPFUT MB - FREN01 c73:M1-400,CR-01-01-01-01 | Cable Recovery of all sizes,37.1
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,72 - 13000938380 - Cu 400/0.40 CPFUT MB - FREN01 c73:M1-400,CR-01-01-01-01 | Cable Recovery of all sizes,52
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,73 - 0 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,16.6
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,1 - 905275769 - Cu 1400/0.64 PIQL UA - PYMB01 c75:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,101.9
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,2 - 905275781 - Cu 1400/0.64 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,19.8
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,3 - 905275801 - Cu 1400/0.64 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,18.5
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,4 - 905275822 - Cu 1400/0.64 PIQL UA - PYMB01 c75:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,17.4
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,5 - 905275838 - Cu 800/0.64 CPIUT MB - PYMB01 c57:M1-800,CR-01-01-01-01 | Cable Recovery of all sizes,83.8
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,6 - 905275851 - Cu 1400/0.64 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,11.8
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,7 - 905275943 - Cu 1400/0.64 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,22
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,8 - 905275987 - Cu 800/0.64 CPIUT MB - PYMB01 c57:M1-800,CR-01-01-01-01 | Cable Recovery of all sizes,14.5
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,9 - 905276001 - Cu 800/0.64 CPIUT MB - PYMB01 c57:M1-800,CR-01-01-01-01 | Cable Recovery of all sizes,81.3
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,10 - 2601969168 - Cu 800/0.64 CPIUT MB - PYMB01 c57:M1-800,CR-01-01-01-01 | Cable Recovery of all sizes,20.1
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,11 - 2601895230 - Cu 800/0.64 CPIUT MB - PYMB01 c57:M1-800,CR-01-01-01-01 | Cable Recovery of all sizes,58.6
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,12 - 1602730443 - Cu 1400/0.52 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,18.9
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,13 - 1603040658 - Cu 800/0.64 PIUT UA - PYMB01 c57:M1-800,CR-01-01-01-01 | Cable Recovery of all sizes,76.2
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,14 - 1603083322 - Cu 400/0.52 PIUT UA - PYMB01 c62:M801-1200,CR-01-01-01-01 | Cable Recovery of all sizes,68.3
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,15 - 2601844399 - Cu 800/0.51 PIUT UA - PYMB01 c62:M1-800,CR-01-01-01-01 | Cable Recovery of all sizes,45.8
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,16 - 2601858012 - Cu 1400/0.52 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,123.9
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,17 - 2601858048 - Cu 1400/0.52 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,32.1
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,18 - 2601858060 - Cu 1400/0.52 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,54.6
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,19 - 2601858067 - Cu 1400/0.52 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,43.9
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,20 - 2601858073 - Cu 1400/0.52 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,58.5
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,21 - 2601858091 - Cu 1400/0.52 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,84.9
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,22 - 2601858102 - Cu 1400/0.52 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,58.5
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,23 - 2601858112 - Cu 1400/0.52 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,99.3
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,24 - 2601858117 - Cu 1400/0.52 PIUT UA - PYMB01 c62:M1-1400,CR-01-01-01-01 | Cable Recovery of all sizes,118.8
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,25 - 2601858140 - Cu 1200/0.52 PIUT UA - PYMB01 c62:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,70.2
