Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-656,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,222
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-656,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,222
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-657,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,115
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-657,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,115
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-659,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,44
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-659,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,44
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-660,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,184
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-660,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,184
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-661,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,235
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-661,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,235
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-662,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,27
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-662,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,27
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-663,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,91.3
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-663,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,91.3
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-664,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,9
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-664,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,9
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-665,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,123
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-665,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,123
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-666,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,121
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-666,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,121
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-667,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,37.3
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-667,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,37.3
